Year,Field,Company,Hybrid,Yield,Moisture,Erect,DoP,DoH,RM,Stand,PPA,IncRate&Exp/Reg
1950,Galesburg,Crow,"""Deep Root""",88.2,19.8,97,23-May,8-Nov,NaN,80,NaN,NaN
1950,Galesburg,DeKalb,627,89.1,19.9,93,23-May,8-Nov,NaN,75,NaN,NaN
1950,Galesburg,DeKalb,666,81.1,21.9,97,23-May,8-Nov,NaN,78,NaN,NaN
1950,Galesburg,DeKalb,847,93.6,19.5,94,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,DeKalb,628A,90.6,23.7,92,23-May,8-Nov,NaN,84,NaN,NaN
1950,Galesburg,DeKalb,817A,86.5,20.4,95,23-May,8-Nov,NaN,85,NaN,NaN
1950,Galesburg,Doubet,D-25,94.1,19.1,97,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,Doubet,D-3W,95.1,20.2,98,23-May,8-Nov,NaN,77,NaN,NaN
1950,Galesburg,Ferris,11,85.8,20.2,96,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,Ferris,F-12,97.7,21.3,96,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,Funk,G-169,89.6,22.9,93,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,Funk,G-37,87.6,22,96,23-May,8-Nov,NaN,79,NaN,NaN
1950,Galesburg,Funk,G-77A,91.4,18.4,95,23-May,8-Nov,NaN,74,NaN,NaN
1950,Galesburg,Funk,G-93,97.6,20.6,96,23-May,8-Nov,NaN,79,NaN,NaN
1950,Galesburg,Funk,G-95,89.8,22.2,92,23-May,8-Nov,NaN,82,NaN,NaN
1950,Galesburg,Holmes,39,91.5,23.5,95,23-May,8-Nov,NaN,82,NaN,NaN
1950,Galesburg,Holmes,19A,89.4,20.5,96,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,Huey,H-23,95.8,20.8,96,23-May,8-Nov,NaN,80,NaN,NaN
1950,Galesburg,Huey,H-42,103.6,20.6,96,23-May,8-Nov,NaN,87,NaN,NaN
1950,Galesburg,Illinois,1091,103.2,20.4,95,23-May,8-Nov,NaN,86,NaN,NaN
1950,Galesburg,Illinois,1277,97.5,20,98,23-May,8-Nov,NaN,82,NaN,NaN
1950,Galesburg,Illinois,1289,93.9,20.3,98,23-May,8-Nov,NaN,87,NaN,NaN
1950,Galesburg,Illinois,1558,97.2,20.6,98,23-May,8-Nov,NaN,85,NaN,NaN
1950,Galesburg,Illinois,1570,100,22.6,90,23-May,8-Nov,NaN,89,NaN,NaN
1950,Galesburg,Illinois,1337 (Dittmer),94.8,23.7,94,23-May,8-Nov,NaN,80,NaN,NaN
1950,Galesburg,Illinois,21 (Station),106.8,20.7,93,23-May,8-Nov,NaN,86,NaN,NaN
1950,Galesburg,Iowealth,AQ,92.2,20.1,95,23-May,8-Nov,NaN,80,NaN,NaN
1950,Galesburg,Kelly,K-374,88.5,19.2,92,23-May,8-Nov,NaN,79,NaN,NaN
1950,Galesburg,Kelly,K-42,85.1,20.2,95,23-May,8-Nov,NaN,85,NaN,NaN
1950,Galesburg,Keystone,32,86.6,19.8,96,23-May,8-Nov,NaN,84,NaN,NaN
1950,Galesburg,Keystone,38,86.4,20.3,94,23-May,8-Nov,NaN,78,NaN,NaN
1950,Galesburg,Lowe,24,100,20.9,96,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,Lowe,514,94.5,23.2,91,23-May,8-Nov,NaN,86,NaN,NaN
1950,Galesburg,Lowe,520,99.8,28.6,88,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,Moews,14,83.9,19.2,95,23-May,8-Nov,NaN,73,NaN,NaN
1950,Galesburg,Moews,520,81.4,20.8,93,23-May,8-Nov,NaN,75,NaN,NaN
1950,Galesburg,Moews,550,79.8,20.2,94,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,Moews,14L,87.6,21,96,23-May,8-Nov,NaN,76,NaN,NaN
1950,Galesburg,Morton,M-12,99,23,95,23-May,8-Nov,NaN,89,NaN,NaN
1950,Galesburg,Morton,M-30,99.9,22.8,95,23-May,8-Nov,NaN,84,NaN,NaN
1950,Galesburg,Munson,M-13,95.9,23.5,91,23-May,8-Nov,NaN,87,NaN,NaN
1950,Galesburg,Munson,M-19-1,87.7,20.4,92,23-May,8-Nov,NaN,84,NaN,NaN
1950,Galesburg,Munson,MH,92.4,20.6,94,23-May,8-Nov,NaN,70,NaN,NaN
1950,Galesburg,National,115A,93.3,19.1,96,23-May,8-Nov,NaN,84,NaN,NaN
1950,Galesburg,National,125-1,86.5,21.5,96,23-May,8-Nov,NaN,78,NaN,NaN
1950,Galesburg,P.A.G.,170,101.2,21,93,23-May,8-Nov,NaN,85,NaN,NaN
1950,Galesburg,P.A.G.,270,92.2,19.4,94,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,P.A.G.,347,84.9,18.5,92,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,P.A.G.,392,90.4,19.4,95,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,P.A.G.,4506,93.6,22.9,92,23-May,8-Nov,NaN,84,NaN,NaN
1950,Galesburg,Pfister 187,456,91.4,19.8,97,23-May,8-Nov,NaN,79,NaN,NaN
1950,Galesburg,Pfister 187,1897,93.5,20.8,93,23-May,8-Nov,NaN,85,NaN,NaN
1950,Galesburg,Pioneer,301,94.9,22.1,94,23-May,8-Nov,NaN,85,NaN,NaN
1950,Galesburg,Pioneer,304,94.7,23.3,97,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,Pioneer,336,85.9,21.3,93,23-May,8-Nov,NaN,74,NaN,NaN
1950,Galesburg,Pioneer,339,93.7,21,96,23-May,8-Nov,NaN,73,NaN,NaN
1950,Galesburg,Pioneer,313B,100.7,23.3,91,23-May,8-Nov,NaN,89,NaN,NaN
1950,Galesburg,Plymouth,11,93.1,21.6,95,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,Plymouth,38,93.8,21.3,92,23-May,8-Nov,NaN,78,NaN,NaN
1950,Galesburg,Producers,730,86.4,22.2,95,23-May,8-Nov,NaN,75,NaN,NaN
1950,Galesburg,Producers,900,96.5,22.9,91,23-May,8-Nov,NaN,79,NaN,NaN
1950,Galesburg,Producers,940,92.4,23.6,98,23-May,8-Nov,NaN,69,NaN,NaN
1950,Galesburg,Producers,E360,90.1,20.6,95,23-May,8-Nov,NaN,78,NaN,NaN
1950,Galesburg,Schwenk,S-24,98,21.6,96,23-May,8-Nov,NaN,83,NaN,NaN
1950,Galesburg,Schwenk,S-34,103.1,22.2,93,23-May,8-Nov,NaN,89,NaN,NaN
1950,Galesburg,Sieben,S-340,95.7,19.8,95,23-May,8-Nov,NaN,81,NaN,NaN
1950,Galesburg,Sieben,S-440,90.6,19.2,98,23-May,8-Nov,NaN,77,NaN,NaN
1950,Galesburg,Sieben,S-440E,82.7,19.8,97,23-May,8-Nov,NaN,72,NaN,NaN
1950,Galesburg,Stewart,S-130,102.4,22.2,94,23-May,8-Nov,NaN,85,NaN,NaN
1950,Galesburg,Stiegelmeier,S-340,73,19,97,23-May,8-Nov,NaN,58,NaN,NaN
1950,Galesburg,Stiegelmeier,S-370,102.5,23.1,91,23-May,8-Nov,NaN,89,NaN,NaN
1950,Galesburg,Stiegelmeier,S-379,105.8,20.7,95,23-May,8-Nov,NaN,86,NaN,NaN
1950,Galesburg,U.S.,13 (Station),94.6,21.6,92,23-May,8-Nov,NaN,88,NaN,NaN
1950,Sheldon,Ainsworth,X-13-3,102.1,24.7,91,24-May,20-Oct,NaN,98,NaN,NaN
1950,Sheldon,Ainsworth,X-21,92.8,22,89,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Appl,136,92.7,24,88,24-May,20-Oct,NaN,93,NaN,NaN
1950,Sheldon,Appl,1337,92.6,24.1,92,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Appl,1766,95.9,23.2,94,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Bear,OK-24,86.5,20.1,74,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Bear,OK-31,92,21,85,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Corn Belt,65A,92.6,22.6,90,24-May,20-Oct,NaN,98,NaN,NaN
1950,Sheldon,Crow,607,81.2,22.4,95,24-May,20-Oct,NaN,91,NaN,NaN
1950,Sheldon,Crow,608,95,24.1,96,24-May,20-Oct,NaN,92,NaN,NaN
1950,Sheldon,Crow,633,91.5,23.3,89,24-May,20-Oct,NaN,93,NaN,NaN
1950,Sheldon,Crow,660,86.9,23.2,95,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,Crow,"""Deep Root""",84.8,22.4,93,24-May,20-Oct,NaN,93,NaN,NaN
1950,Sheldon,DeKalb,666,86.2,23.2,89,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,DeKalb,847,90.8,23.7,92,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,DeKalb,628A,80.5,23.3,90,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,DeKalb,800A,92.2,24.8,86,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,DeKalb,817A,80.7,24.2,91,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Doubet,D-25,86.9,22,88,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,Doubet,D-3W,82.7,22.2,91,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,Farmcraft,FC-45,82.1,23.3,83,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Farmcraft,FC-81,101.4,22,92,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Frey,425,83.3,23.4,93,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Frey,644,95.5,24,92,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Frey,645,93.2,23.5,94,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Frey,692,100,21.2,96,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,Funk,G-114,85,22.6,97,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Funk,G-169,84.1,24,92,24-May,20-Oct,NaN,90,NaN,NaN
1950,Sheldon,Funk,G-16A,84.6,23,96,24-May,20-Oct,NaN,91,NaN,NaN
1950,Sheldon,Funk,G-37,86,23.3,92,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Funk,G-77A,89.2,22.6,90,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,Funk,G-95,89,25.8,89,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Holmes,13,102.8,24.7,92,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Holmes,39,94,24,91,24-May,20-Oct,NaN,98,NaN,NaN
1950,Sheldon,Huey,H-32,96.6,22,87,24-May,20-Oct,NaN,98,NaN,NaN
1950,Sheldon,Illinois,1246 (Station),98.9,20,91,24-May,20-Oct,NaN,98,NaN,NaN
1950,Sheldon,Illinois,1421 (Station),96.2,23.2,95,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Illinois,1558 (Station),92.4,23.3,95,24-May,20-Oct,NaN,98,NaN,NaN
1950,Sheldon,Illinois,1570 (Station),94.2,23.9,91,24-May,20-Oct,NaN,99,NaN,NaN
1950,Sheldon,Illinois,21 (Station),104.5,23.2,83,24-May,20-Oct,NaN,99,NaN,NaN
1950,Sheldon,Kelly,K-374,85.2,21.6,88,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,Kelly,K-77,88,24.5,91,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Lowe,514,100,24.6,87,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Lowe,520,89.1,30.8,92,24-May,20-Oct,NaN,92,NaN,NaN
1950,Sheldon,Lowe,523,85.9,25.1,92,24-May,20-Oct,NaN,87,NaN,NaN
1950,Sheldon,Lowe,640,81.6,33.5,94,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,Moews,14,77.9,21.2,93,24-May,20-Oct,NaN,93,NaN,NaN
1950,Sheldon,Moews,520,84.5,24,91,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Moews,550,77.5,22.7,90,24-May,20-Oct,NaN,91,NaN,NaN
1950,Sheldon,Morton,M-12,93.9,24.4,92,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Morton,M-30,86.2,22.9,86,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,National ,118,86.1,22.9,85,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,National ,115A,93.8,22.9,90,24-May,20-Oct,NaN,99,NaN,NaN
1950,Sheldon,P.A.G.,164,93.2,24.3,88,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,P.A.G.,170,88.7,21.8,88,24-May,20-Oct,NaN,91,NaN,NaN
1950,Sheldon,P.A.G.,347,85.8,21.9,92,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,P.A.G.,392,95.8,20.6,92,24-May,20-Oct,NaN,95,NaN,NaN
1950,Sheldon,P.A.G.,4897,88.1,20.3,85,24-May,20-Oct,NaN,98,NaN,NaN
1950,Sheldon,Pfister 187,380,87.7,24.3,85,24-May,20-Oct,NaN,92,NaN,NaN
1950,Sheldon,Pfister 187,456,85.1,23.5,93,24-May,20-Oct,NaN,92,NaN,NaN
1950,Sheldon,Pfister 187,789,82.3,21.8,91,24-May,20-Oct,NaN,90,NaN,NaN
1950,Sheldon,Pfister 187,1897,84.1,22.4,86,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Pioneer,300,94,24.2,91,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Pioneer,304,94.4,26,92,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Pioneer,332,97.1,25.8,90,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Pioneer,335,90.8,23.9,91,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Pioneer,313B,93.8,22.9,90,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Producers ,730,92.7,24.1,94,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Producers ,900,93.6,21.1,91,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Producers ,940,82.3,24.5,93,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Schwenk,S-34,95.2,24.4,93,24-May,20-Oct,NaN,92,NaN,NaN
1950,Sheldon,Stiegelmeier,S-340,81.4,20.8,95,24-May,20-Oct,NaN,83,NaN,NaN
1950,Sheldon,Stiegelmeier,S-370,87.7,23.4,91,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,Super Crost,746,88.1,23.4,91,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Super Crost,840A,88.1,24.3,93,24-May,20-Oct,NaN,97,NaN,NaN
1950,Sheldon,Super Crost,FD-6,77.6,23.5,89,24-May,20-Oct,NaN,91,NaN,NaN
1950,Sheldon,Super Crost,S-12,87.1,23.2,80,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Trisler,T-19,91.9,22.3,87,24-May,20-Oct,NaN,96,NaN,NaN
1950,Sheldon,Trisler,T-19A,92.4,22.7,92,24-May,20-Oct,NaN,92,NaN,NaN
1950,Sheldon,Trisler,T-33A,88,25.1,89,24-May,20-Oct,NaN,94,NaN,NaN
1950,Sheldon,U.S.,13 (Station),88.9,23.3,87,24-May,20-Oct,NaN,98,NaN,NaN
1951,Brownstown,Ainsworth,X-13-3,83.9,18.8,94,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Ainsworth,X-14-3,80.2,18.8,87,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,Ainsworth,X-14A,82.6,19.4,92,23-May,30-Nov,NaN,93,NaN,NaN
1951,Brownstown,Appl,130,80.5,19.4,93,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Appl,157,76.7,19.2,90,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,Appl,1766,72.6,19.2,89,23-May,30-Nov,NaN,84,NaN,NaN
1951,Brownstown,Bear,OK-110,82.3,19.6,92,23-May,30-Nov,NaN,91,NaN,NaN
1951,Brownstown,Bear,OK-69,84.5,19.5,95,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,Canterbury,126,79.2,19,89,23-May,30-Nov,NaN,91,NaN,NaN
1951,Brownstown,Canterbury,412,72.9,19.5,91,23-May,30-Nov,NaN,92,NaN,NaN
1951,Brownstown,Crow,805,76.7,18.2,92,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Crow,821,84.2,18.8,94,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,DeKalb,875,71,18.5,90,23-May,30-Nov,NaN,86,NaN,NaN
1951,Brownstown,DeKalb,876,78.8,18,89,23-May,30-Nov,NaN,93,NaN,NaN
1951,Brownstown,DeKalb,894,77.4,19.5,85,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,DeKalb,898,78.4,19.9,93,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,DeKalb,923,79.1,22.9,89,23-May,30-Nov,NaN,83,NaN,NaN
1951,Brownstown,DeKalb,817A,75,18.6,90,23-May,30-Nov,NaN,92,NaN,NaN
1951,Brownstown,Doubet,D-41,84.9,19.5,89,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,Doubet,D-43,80.5,19.9,91,23-May,30-Nov,NaN,85,NaN,NaN
1951,Brownstown,Embro,49,69.1,21.2,88,23-May,30-Nov,NaN,86,NaN,NaN
1951,Brownstown,Embro,155 (W),75.1,20,95,23-May,30-Nov,NaN,82,NaN,NaN
1951,Brownstown,Funk,G-134,86.4,19.7,92,23-May,30-Nov,NaN,91,NaN,NaN
1951,Brownstown,Funk,G-512 (W),92,19.6,89,23-May,30-Nov,NaN,86,NaN,NaN
1951,Brownstown,Funk,G-80,84.4,20.4,88,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Funk,G-91,83.7,19.4,91,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Funk,G-98,82.9,19.6,89,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,Haudrich,13,70,22.7,90,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Huey,H-23,75.3,18.4,90,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Huey,H-50,80.1,18,92,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Illinois,1445A (Station),85.4,20.1,90,23-May,30-Nov,NaN,84,NaN,NaN
1951,Brownstown,Illinois,1459 (Station),84.5,22.9,94,23-May,30-Nov,NaN,91,NaN,NaN
1951,Brownstown,Illinois,1540 (Station),86.3,19.2,95,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,Illinois,1570 (Station),85,19.4,86,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Illinois,200 (Haudrich),80.5,18.9,91,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Illinois,2214 (W) (Station),91.7,20,93,23-May,30-Nov,NaN,77,NaN,NaN
1951,Brownstown,Illinois,784 (Haudrich),70.4,25,82,23-May,30-Nov,NaN,83,NaN,NaN
1951,Brownstown,Iowealth,25,77,19.6,94,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,Iowealth,25A,77.1,19.4,91,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Iowealth,29A,66,20.7,93,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Keystone,45,75.9,19.1,89,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,Keystone,49,81.5,20.3,94,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Keystone,106 (W),60,19.9,93,23-May,30-Nov,NaN,72,NaN,NaN
1951,Brownstown,Keystone,111 (W),86.8,20.7,93,23-May,30-Nov,NaN,86,NaN,NaN
1951,Brownstown,Lowe,820,74.3,21.5,84,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Lowe,830,71.2,22.9,83,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,Lowe,840,85.5,22.7,86,23-May,30-Nov,NaN,92,NaN,NaN
1951,Brownstown,Moews,CB 60A,88.2,19.9,92,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Morton,M-12,75.3,18.8,89,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,National,125-1,77.7,17.8,96,23-May,30-Nov,NaN,86,NaN,NaN
1951,Brownstown,National,129R,74,19.4,96,23-May,30-Nov,NaN,83,NaN,NaN
1951,Brownstown,P.A.G.,173,74.9,21.6,89,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,P.A.G.,185,77.2,20.4,88,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,P.A.G.,383,83.6,18.8,93,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,P.A.G.,612B (W),58.5,22.1,92,23-May,30-Nov,NaN,85,NaN,NaN
1951,Brownstown,P.A.G.,617 (W),80.1,19.9,95,23-May,30-Nov,NaN,81,NaN,NaN
1951,Brownstown,P.A.G.,620 (W),89.3,19.8,95,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,P.A.G.,631 (W),85.9,22.2,92,23-May,30-Nov,NaN,80,NaN,NaN
1951,Brownstown,Pioneer,301,75.5,20.4,93,23-May,30-Nov,NaN,94,NaN,NaN
1951,Brownstown,Pioneer,302,83.8,19.6,92,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,Pioneer,313B,74.4,18.7,85,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,Pioneer,505 (W),78.2,19.3,92,23-May,30-Nov,NaN,82,NaN,NaN
1951,Brownstown,Pioneer,510 (W),67.5,18.8,95,23-May,30-Nov,NaN,69,NaN,NaN
1951,Brownstown,Pioneer,X-6727,88.1,19.1,89,23-May,30-Nov,NaN,92,NaN,NaN
1951,Brownstown,Pioneer,X-8144,81.9,18.9,95,23-May,30-Nov,NaN,94,NaN,NaN
1951,Brownstown,Producers,1022,82.2,18.5,96,23-May,30-Nov,NaN,91,NaN,NaN
1951,Brownstown,Producers,1050,73.6,19.6,94,23-May,30-Nov,NaN,81,NaN,NaN
1951,Brownstown,Stiegelmeier,S-13,80.3,19.1,94,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,Super Crost,880,75.5,20,93,23-May,30-Nov,NaN,89,NaN,NaN
1951,Brownstown,Super Crost,1005B,72.8,18.8,95,23-May,30-Nov,NaN,85,NaN,NaN
1951,Brownstown,Super Crost,1010S,77,19.8,93,23-May,30-Nov,NaN,85,NaN,NaN
1951,Brownstown,Tiemann,T-72,81.7,18.2,91,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Tiemann,T-78,75.2,18.2,96,23-May,30-Nov,NaN,93,NaN,NaN
1951,Brownstown,Tiemann,T-93,82.3,18.5,94,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,Trisler,T-32,74.3,18.2,92,23-May,30-Nov,NaN,87,NaN,NaN
1951,Brownstown,Trisler,T-33A,81.8,20.3,85,23-May,30-Nov,NaN,90,NaN,NaN
1951,Brownstown,U.S.,13 (Kelly),77.6,18.9,89,23-May,30-Nov,NaN,88,NaN,NaN
1951,Brownstown,U.S.,13 (Station),77.5,19.5,91,23-May,30-Nov,NaN,86,NaN,NaN
1951,Brownstown,Whisnand,834,74.9,19.3,87,23-May,30-Nov,NaN,86,NaN,NaN
1951,Brownstown,Whisnand,851,95.9,21.6,90,23-May,30-Nov,NaN,91,NaN,NaN
1951,Brownstown,Whisnand,917 (W),80.5,20.1,92,23-May,30-Nov,NaN,86,NaN,NaN
1951,DeKalb,Ainsworth,X-12,59.4,29.6,98,31-May,15-Nov,NaN,91,NaN,NaN
1951,DeKalb,Ainsworth,X-23,59.9,31.2,99,31-May,15-Nov,NaN,93,NaN,NaN
1951,DeKalb,Bear,OK-411,69.3,29.2,98,31-May,15-Nov,NaN,96,NaN,NaN
1951,DeKalb,Crib-Buster,52,49.6,25.9,93,31-May,15-Nov,NaN,87,NaN,NaN
1951,DeKalb,Crib-Buster,67A,49.4,28.6,98,31-May,15-Nov,NaN,82,NaN,NaN
1951,DeKalb,Crow,260,52.1,30.6,97,31-May,15-Nov,NaN,87,NaN,NaN
1951,DeKalb,Crow,407,51.8,30.9,98,31-May,15-Nov,NaN,89,NaN,NaN
1951,DeKalb,Crow,432,48.4,26.9,97,31-May,15-Nov,NaN,84,NaN,NaN
1951,DeKalb,DeKalb,406,68,25.6,97,31-May,15-Nov,NaN,93,NaN,NaN
1951,DeKalb,DeKalb,408,58.7,29.9,97,31-May,15-Nov,NaN,93,NaN,NaN
1951,DeKalb,DeKalb,410,65.5,26.2,92,31-May,15-Nov,NaN,90,NaN,NaN
1951,DeKalb,DeKalb,450,57.2,31.2,99,31-May,15-Nov,NaN,91,NaN,NaN
1951,DeKalb,DeKalb,455,55.4,28.9,97,31-May,15-Nov,NaN,93,NaN,NaN
1951,DeKalb,DeKalb,459,56.4,28.2,95,31-May,15-Nov,NaN,92,NaN,NaN
1951,DeKalb,DeKalb,404A,55.5,27.9,97,31-May,15-Nov,NaN,92,NaN,NaN
1951,DeKalb,Doubet,D-1,62.3,30.9,98,31-May,15-Nov,NaN,87,NaN,NaN
1951,DeKalb,Farmcraft,FC-40,56.5,29.2,98,31-May,15-Nov,NaN,94,NaN,NaN
1951,DeKalb,Frey,410,54.6,30.9,98,31-May,15-Nov,NaN,95,NaN,NaN
1951,DeKalb,Frey,425,63.7,27.6,95,31-May,15-Nov,NaN,93,NaN,NaN
1951,DeKalb,Frey,621E,52.3,38.2,96,31-May,15-Nov,NaN,94,NaN,NaN
1951,DeKalb,Funk,G-16A,56.4,30.2,99,31-May,15-Nov,NaN,91,NaN,NaN
1951,DeKalb,Funk,G-65,53.5,33.2,98,31-May,15-Nov,NaN,86,NaN,NaN
1951,DeKalb,Funk,G-77A,67.1,27.2,94,31-May,15-Nov,NaN,93,NaN,NaN
1951,DeKalb,Griffith,110A1,65.1,30.2,97,31-May,15-Nov,NaN,90,NaN,NaN
1951,DeKalb,Holmes,11,62.2,25.6,99,31-May,15-Nov,NaN,90,NaN,NaN
1951,DeKalb,Holmes,11A,53.7,29.6,94,31-May,15-Nov,NaN,94,NaN,NaN
1951,DeKalb,Illinois,101 (Station) ,60.2,28.6,96,31-May,15-Nov,NaN,92,NaN,NaN
1951,DeKalb,Illinois,1091 (Joslin),65,32.9,96,31-May,15-Nov,NaN,94,NaN,NaN
1951,DeKalb,Illinois,1091A (Station),58.3,31.2,95,31-May,15-Nov,NaN,92,NaN,NaN
1951,DeKalb,Illinois,1227 (Station),69.8,26.6,96,31-May,15-Nov,NaN,94,NaN,NaN
1951,DeKalb,Illinois,1280 (Joslin),56.1,29.6,96,31-May,15-Nov,NaN,90,NaN,NaN
1951,DeKalb,Illinois,1289 (Station),56.2,32.6,99,31-May,15-Nov,NaN,95,NaN,NaN
1951,DeKalb,Illinois,1558 (Station),69.6,28.9,97,31-May,15-Nov,NaN,96,NaN,NaN
1951,DeKalb,Illinois,1575 (Station),75.7,28.6,97,31-May,15-Nov,NaN,94,NaN,NaN
1951,DeKalb,Illinois,751 (Joslin),60.1,35.6,96,31-May,15-Nov,NaN,96,NaN,NaN
